,symbol,Rank
295,MAGEA12,1.3178313530302563
296,CHAC2,1.3036649414265804
297,C9orf40,1.3013915098571502
298,SLC39A8,1.300241366974121
299,NXPH2,1.2964097217496753
300,VAMP7,1.293207761080973
301,CDKN2A,1.291572537248881
302,DCPS,1.283957261710603
303,STX11,1.2806564172309707
304,ATF1,1.2597548536522798
305,MB21D2,1.2560854378468682
306,CREM,1.2269767242152994
307,UBE2E3,1.2262305695484057
308,MPC2,1.2173847683655663
309,S100A11,1.2131110832313612
310,FGF2,1.2095397939315258
311,DCTN6,1.1983845127195607
312,ETS1,1.1980187673233955
313,MRPS22,1.1888039064221347
314,CHST7,1.1886736718626454
315,TMTC3,1.1862841348939508
316,HDAC9,1.1783515476739952
317,STK24,1.1736135157817464
318,HEBP1,1.170841756685303
319,OSTF1,1.1692803153181732
320,C6orf120,1.166759333026652
321,ABTB2,1.1658805716527376
322,MRPL32,1.161956991608756
323,UMAD1,1.1487721809279683
324,LTBP2,1.1442740282184645
325,NIPSNAP2,1.1441444724256178
326,MLLT11,1.14313925890465
