,symbol,Rank
328,USP42,-1.6339110829551615
329,RAD9A,-1.6376678478697306
330,GOLGA2,-1.6386862120837409
331,ZNF773,-1.6416178697957977
332,PRR14L,-1.645547908011327
333,SLC16A1-AS1,-1.652758169305032
334,ZNF182,-1.6529671041616256
335,RPS6KA5,-1.6532102165421976
336,NBPF9,-1.6576807903084705
337,SNHG4,-1.6589686333573228
338,C8orf44,-1.660397387474256
339,TROAP,-1.6605938684070138
340,MFSD10,-1.6665072331224953
341,CCDC73,-1.6751505956172261
342,ARID4A,-1.6783652623734884
343,HTATSF1P2,-1.6793655784741321
344,CEBPZOS,-1.6798540881783082
345,FHIP2B,-1.6808991740070922
346,SLC7A5P2,-1.6833603343292078
347,ZNF137P,-1.684128296713186
348,CHMP3,-1.6925266206517602
349,GTSE1,-1.700264260851292
350,TAF1C,-1.7024079194531834
351,SNORA10,-1.7045088347193862
352,KCNAB3,-1.7075290191942716
353,TRMT61A,-1.7087409923773051
354,LRRC24,-1.7115474679577445
355,PHACTR4,-1.7118563513143152
356,QPCTL,-1.719465116490054
357,BRD4,-1.7230383371855889
358,KCNA6,-1.726178198435546
359,DDX6,-1.727023911506801
360,ZNF713,-1.730870845652301
361,SNHG27,-1.732672387044395
362,TMEM259,-1.73658189599691
363,CCNL2,-1.7389614091195915
364,RTEL1,-1.740993399814372
365,SLC6A9,-1.7455179723041752
366,UPK3BL1,-1.7455798827793139
367,GAGE10,-1.747153380311378
368,EIF3J-DT,-1.752635757252285
369,ATF6B,-1.7542194965334612
370,GUSBP11,-1.7556944408745996
371,ANKS3,-1.7580803635491087
372,ATF4,-1.7605366452377083
373,HDAC10,-1.7605661827187316
374,SETD5,-1.7608542124291964
375,ELMO3,-1.7617709327764934
376,TOP2A,-1.762038598781662
377,SPIRE2,-1.7630333030882526
378,BSDC1,-1.7634581676943732
379,STK36,-1.7694229373887307
380,NPIPB4,-1.773239571451637
381,ZNF594,-1.7824342478388449
382,ZNF44,-1.7845030664404293
383,IQGAP3,-1.7862890870810892
384,UBE2G2,-1.7891898913637765
385,FERMT3,-1.791983963591477
386,ACADVL,-1.79810586766804
387,PROSER3,-1.8121045318471856
388,TRIM38,-1.8121481588055082
389,IRGQ,-1.814070110931294
390,ANKRD18B,-1.8153843404480035
391,ISOC2,-1.8155067355473264
392,CFAP57,-1.8189615545865643
393,ARID3A,-1.8203722095636268
394,MAFG,-1.832096970065171
395,NBPF11,-1.833979904396419
396,SGSM2,-1.8403048729472429
397,ATF7IP,-1.8425384861410834
398,QRICH2,-1.8501281511035284
399,B3GNTL1,-1.8512129937291228
400,AGO4,-1.8556921710809937
401,RSF1,-1.8575776852512669
402,TCOF1,-1.8602032057986153
403,CCDC18-AS1,-1.8608355705703852
404,ATM,-1.8659924149610692
405,TSC1,-1.871125535801199
406,SRGAP2B,-1.8736358803569788
407,HSP90AB4P,-1.8759155046188514
408,TAF3,-1.881731783161837
409,ZC3H13,-1.8854973286812033
410,RFX1,-1.8949737592529174
411,LINC01949,-1.9015233229380852
412,NFATC4,-1.9043861860112672
413,LZTR1,-1.9080958704043633
414,PGM5P2,-1.9089105162829882
415,PI4KAP2,-1.9091446415118152
416,CEP164,-1.9105789731720133
417,FAR2P1,-1.9150008999631443
418,PKD1P1,-1.9153362607063713
419,PIGT,-1.9162393479313589
420,L3MBTL1,-1.9167358400602585
421,NISCH,-1.918776626421288
422,FAM193B,-1.9202871842571196
423,CARS1,-1.920905063625859
424,ANKRD36B,-1.9219592718221576
425,GPATCH4,-1.9284608903520937
426,ANKRD52,-1.9303179471905356
427,SLC7A11,-1.9351732129257668
428,SFI1,-1.9352033695970532
429,IRF9,-1.9438594310980066
430,MLXIP,-1.9497471076993906
431,HEATR6-DT,-1.956646226056602
432,ATRX,-1.9617904740063152
433,CCDC34,-1.9648200774662006
435,MLXIPL,-1.974203167872424
436,COL27A1,-1.9774519343664754
437,DYNC2I1,-1.981124206813008
438,GHRLOS,-1.9869887060835587
439,MIIP,-1.9893722623942762
440,UBN2,-1.9937337029646622
441,DDX51,-2.0048468037109424
442,CARD9,-2.012259538016544
443,SUN2,-2.020259189009305
444,CDK5RAP3,-2.0241500972746613
445,MAVS,-2.0276044473497814
446,ESF1,-2.0322491168344072
447,NEMF,-2.040393884230261
448,NSMF,-2.0413443183402626
449,KIAA2026,-2.044457431034026
450,GALNT6,-2.0579243966855
451,USP36,-2.0581781274206974
452,PCF11-AS1,-2.0746461743972016
453,RRN3P3,-2.0790019130023336
454,CCDC144BP,-2.087276321247323
455,METTL2B,-2.0884520982075867
456,ARHGAP4,-2.0920781735185168
457,NSUN5P1,-2.0928400073556013
458,SGTA,-2.0933523898218445
460,ANKZF1,-2.095952796130879
461,DOC2A,-2.0963656196114466
462,NFATC2IP,-2.101688302983228
463,MZF1,-2.10810013034451
464,ZNF431,-2.1106846942294792
465,MYADM,-2.1131848162676534
466,THAP3,-2.118571238332964
467,P3H1,-2.1384033996980674
468,GOLPH3L,-2.143597952917328
469,CIT,-2.1442755511017193
470,HELZ2,-2.1497724631962294
471,FOXRED2,-2.162241109949613
472,DNAJC2,-2.1649691307958623
473,ZEB1,-2.175902019827913
474,SZT2,-2.182274885320142
475,HP1BP3,-2.1845526220574394
476,KPNA6,-2.1848411043166336
477,SLC26A10P,-2.1895583373273886
478,FKBP11,-2.1943798092990487
479,XIAP,-2.1955085551944546
480,LINC01176,-2.1960535703375097
481,NBPF10,-2.197518501439637
482,SRRM1,-2.1985013324307574
483,JRK,-2.204149362966088
484,GPATCH2L,-2.2058901925331593
485,CHD6,-2.2125511062510252
486,LRRIQ1,-2.213096945284199
487,FBXL18,-2.22102708678317
488,DGKQ,-2.2306962798250494
489,WDR62,-2.2429837257191645
490,ZFP82,-2.2522589526017516
491,TTF1,-2.252351959720584
492,SLC25A25-AS1,-2.252897288939091
493,MYLK2,-2.2550245575782855
494,SPINK5,-2.258848620480274
495,CSAD,-2.2594878391586475
496,DGCR8,-2.2669602918728042
497,STC2,-2.2674548275752135
498,CCNF,-2.271298665967161
499,WDR90,-2.2780558593719684
500,STARD9,-2.2804134059495067
501,ZNF767P,-2.2825369427139024
502,MYH3,-2.28650767400691
503,TRIM65,-2.288305356005523
504,APOLD1,-2.2917561514735647
505,SNHG7,-2.295761892363704
506,KMT2A,-2.2985479571673886
507,PIEZO1,-2.301669721933946
508,ZNF692,-2.307919235635192
509,ARHGAP33,-2.313994144298443
510,MIB2,-2.3174466525848665
511,LINC02864,-2.3348856512501968
512,KRI1,-2.3362694592844124
513,CLASRP,-2.338068024875
514,SPPL2B,-2.347278576856792
515,SREK1,-2.3567355180823513
516,PCED1A,-2.3586594548533757
517,PLAC8L1,-2.3598415730073423
518,CLDN15,-2.3731683626623954
519,DLGAP1-AS2,-2.3933973985955848
520,GOLGA2P5,-2.3942630763926784
521,CWF19L2,-2.394392222937185
522,CYP4F35P,-2.4158027003185545
523,NSRP1,-2.4161421997346237
524,GNB3,-2.417154485690917
525,ARID4B,-2.4250569456158284
526,PRRT2,-2.4292557438159674
527,WDR6,-2.4333355142017896
528,PRPF4B,-2.438379675756862
529,ZNF292,-2.440790264623968
530,IBA57,-2.4426340771604145
531,SNHG25,-2.443294878408918
532,HOXB6,-2.444380611637968
533,SMG1P7,-2.4462226606757307
534,TSC2,-2.4479766035686583
535,TRPV1,-2.4502200451595897
536,SRRT,-2.452382301798875
537,ODAD1,-2.4568965416058215
538,LTB4R,-2.470483224663006
539,ZSCAN16-AS1,-2.473915879551942
540,BMS1P1,-2.487311675191573
541,AGER,-2.488372004680356
542,GOLGA2P7,-2.498249243394697
543,FDPSP2,-2.5272092749932815
544,ZNF721,-2.5340308201548662
545,BOD1L1,-2.5344779421292287
546,KIF27,-2.536181163353603
547,ZNF714,-2.5362102996179727
548,SPACA6,-2.545631133149038
549,SMARCA4,-2.5551999097147755
550,WASHC1,-2.567204361820896
551,KCTD7,-2.5687180704590573
552,MTG2,-2.5897461694149264
553,AFG3L1P,-2.6066418175981307
554,CAPN10-DT,-2.615170729008142
555,DDX55,-2.618695538196681
556,GUSBP3,-2.6218690915589855
557,CENPE,-2.6316744500558493
558,SRSF11,-2.647858025495634
559,LYRM7,-2.662794981751961
560,KDM4A-AS1,-2.675725436969998
561,ZNF69,-2.681068841071422
562,NICN1,-2.686635747209828
563,PMS2P5,-2.6949738349523122
564,CCDC66,-2.6967005785835996
565,PTPRCAP,-2.700244861923981
566,ZNF528-AS1,-2.7008630673323357
567,STAG3L1,-2.7092564456283514
568,CHRNA10,-2.712528402417418
569,PPIG,-2.7224942562992482
570,CCAR1,-2.729510885127884
571,CCDC18,-2.7428992767615847
572,ERICH1,-2.744270891861836
573,SLC7A5,-2.7529874136942536
574,KHDC4,-2.753227836360162
575,PGPEP1,-2.7588629753777045
576,TOP3B,-2.7619159279951306
577,GCNA,-2.7655777383177336
578,PNPLA3,-2.76898496961207
579,PIDD1,-2.769454641985793
580,TNRC6B,-2.780684618143676
581,DNAAF9,-2.7823434457173746
582,TUBGCP6,-2.792514933921578
583,BRD3,-2.7933935717704923
584,NBPF12,-2.7980868837040185
585,ZNF500,-2.8007553489789556
586,KCNMB3,-2.8042774755323627
587,CNTROB,-2.8060677567432477
588,SYCP2L,-2.8064268667163805
